student_id,course_code,session,mid1,mid2,assignment,final,total_marks,grade
202324_119,ME210,2023-24,20.7,20.9,9.9,52.9,63.9,C
202324_120,ME210,2023-24,10.3,17.6,4.8,51.6,52.6,CD
202324_121,ME210,2023-24,13.8,20.4,7.2,81.4,65.1,BC
202324_122,ME210,2023-24,22.0,27.4,10.0,81.4,80.1,AB
202324_123,ME210,2023-24,26.1,17.2,7.2,48.6,62.0,C
202324_124,ME210,2023-24,25.0,14.7,8.2,57.3,63.3,C
202324_125,ME210,2023-24,16.4,9.2,8.7,41.2,47.9,CD
202324_126,ME210,2023-24,21.3,11.1,5.7,56.3,55.6,CD
202324_127,ME210,2023-24,13.6,13.4,10.0,34.5,46.7,D
202324_128,ME210,2023-24,19.3,21.2,10.0,58.8,64.4,C
202324_129,ME210,2023-24,23.5,27.3,8.3,58.8,72.9,BC
202324_130,ME210,2023-24,20.8,19.4,6.6,65.5,68.6,BC
202324_131,ME210,2023-24,17.7,15.0,7.6,54.3,59.6,C
202324_132,ME210,2023-24,23.9,13.6,7.6,61.9,68.5,BC
202324_133,ME210,2023-24,25.1,26.2,10.0,71.8,80.7,AB
202324_134,ME210,2023-24,18.7,22.2,5.2,42.4,54.4,CD
202324_135,ME210,2023-24,25.6,26.9,4.6,71.4,71.5,BC
202324_136,ME210,2023-24,22.0,23.5,6.0,62.0,66.1,BC
202324_137,ME210,2023-24,21.2,27.2,9.9,62.7,73.1,BC
202324_138,ME210,2023-24,17.8,29.9,8.7,90.4,88.3,A
202324_139,ME210,2023-24,21.3,22.1,9.8,67.7,71.1,BC
202324_140,ME210,2023-24,24.4,27.4,6.8,71.2,78.8,AB
202324_141,ME210,2023-24,20.0,18.4,7.0,74.6,69.8,BC
202324_142,ME210,2023-24,18.6,13.1,9.4,76.6,68.3,BC
202324_143,ME210,2023-24,30.0,17.9,8.4,61.7,71.8,BC
202324_144,ME210,2023-24,7.9,13.6,8.6,48.6,46.1,D
202324_145,ME210,2023-24,7.9,16.1,9.9,40.9,45.3,D
202324_146,ME210,2023-24,24.8,30.0,7.3,67.8,73.4,BC
202324_147,ME210,2023-24,16.9,18.9,7.7,55.5,58.7,C
202324_148,ME210,2023-24,24.7,28.2,7.6,71.1,77.3,AB
202324_149,ME210,2023-24,20.0,16.2,4.0,59.5,56.6,C
202324_150,ME210,2023-24,19.6,13.9,6.9,54.8,57.7,C
202324_151,ME210,2023-24,15.1,15.2,10.0,65.6,64.7,C
202324_152,ME210,2023-24,14.4,13.7,7.0,41.1,46.9,D
202324_153,ME210,2023-24,26.0,26.3,9.9,61.9,78.1,AB
202324_154,ME210,2023-24,20.3,17.7,5.5,49.9,57.3,C
202324_155,ME210,2023-24,29.3,24.9,7.5,60.7,73.4,BC
202324_156,ME210,2023-24,22.2,19.5,9.4,68.6,70.4,BC
202324_157,ME210,2023-24,22.3,20.9,7.8,55.4,65.2,BC
202324_158,ME210,2023-24,17.3,29.7,7.5,59.2,69.8,BC
202324_159,ME210,2023-24,16.0,18.0,8.0,66.6,67.4,BC
202324_160,ME210,2023-24,25.1,30.0,9.9,75.0,87.2,A
202324_161,ME210,2023-24,21.9,17.9,9.8,64.6,67.2,BC
202324_162,ME210,2023-24,27.2,28.8,7.4,74.2,81.6,AB
202324_163,ME210,2023-24,12.3,21.6,4.4,57.9,57.6,C
202324_164,ME210,2023-24,11.8,14.9,6.4,44.0,48.8,CD
202324_165,ME210,2023-24,26.9,13.4,9.4,76.0,76.6,AB
202324_166,ME210,2023-24,21.2,20.0,6.7,45.5,56.7,C
202324_167,ME210,2023-24,26.6,29.3,10.0,67.8,78.0,AB
202324_168,ME210,2023-24,24.1,24.7,8.2,70.2,73.3,BC
202324_169,ME210,2023-24,28.2,23.8,8.3,71.3,79.4,AB
202324_170,ME210,2023-24,14.9,7.4,8.0,62.6,55.1,CD
202324_171,ME210,2023-24,27.6,25.3,8.8,78.1,80.4,AB
202324_172,ME210,2023-24,16.7,22.0,10.0,76.5,74.1,AB
202324_173,ME210,2023-24,25.3,25.8,7.4,64.7,75.4,AB
202324_174,ME210,2023-24,4.8,19.7,7.2,61.0,51.2,CD
202324_175,ME210,2023-24,21.9,21.8,10.0,75.4,79.6,AB
202324_176,ME210,2023-24,14.3,17.3,4.6,40.9,45.1,D
202324_177,ME210,2023-24,20.0,24.9,8.0,76.3,79.2,AB
202324_178,ME210,2023-24,17.1,16.5,8.5,62.1,60.6,C
202324_179,ME210,2023-24,24.3,11.8,10.0,70.4,66.7,BC
202324_180,ME210,2023-24,24.9,25.6,9.3,68.3,76.0,AB
202324_181,ME210,2023-24,15.1,15.9,6.6,46.1,50.1,CD
202324_182,ME210,2023-24,22.4,18.6,8.7,77.7,73.8,AB
202324_183,ME210,2023-24,26.2,18.6,9.0,73.6,75.1,AB
202324_184,ME210,2023-24,30.0,30.0,10.0,89.6,95.6,A
202324_185,ME210,2023-24,23.5,21.7,6.2,66.0,68.9,BC
202324_186,ME210,2023-24,16.3,24.1,8.5,82.1,76.3,AB
202324_187,ME210,2023-24,25.2,27.0,9.3,52.2,65.9,BC
202324_188,ME210,2023-24,29.0,18.0,10.0,72.6,78.6,AB
202324_189,ME210,2023-24,13.2,12.9,7.4,66.0,57.6,C
202324_190,ME210,2023-24,15.6,19.5,8.2,57.7,64.5,C
202324_191,ME210,2023-24,17.5,22.5,4.2,68.2,62.6,C
202324_192,ME210,2023-24,12.1,6.3,4.1,53.1,38.4,F
202324_193,ME210,2023-24,26.0,28.2,8.0,59.8,75.6,AB
202324_194,ME210,2023-24,20.8,22.6,8.6,48.1,62.5,C
202324_195,ME210,2023-24,18.1,20.8,4.0,64.0,59.4,C
202324_196,ME210,2023-24,24.1,19.9,5.2,63.9,62.6,C
202324_197,ME210,2023-24,30.0,30.0,9.3,100.0,100.0,A
202324_198,ME210,2023-24,18.4,22.4,8.9,71.9,75.5,AB
202324_199,ME210,2023-24,25.9,18.6,10.0,62.1,64.5,C
202324_200,ME210,2023-24,16.3,18.3,9.0,61.1,61.4,C
202324_001,CS305,2023-24,24.4,21.1,3.3,62.0,63.0,BC
202324_002,CS305,2023-24,15.7,15.9,8.9,56.3,57.3,BC
202324_003,CS305,2023-24,14.9,10.2,7.0,72.7,58.6,BC
202324_004,CS305,2023-24,23.8,23.4,7.6,57.9,68.3,AB
202324_005,CS305,2023-24,17.5,24.1,9.2,69.3,74.6,A
202324_006,CS305,2023-24,12.8,26.8,10.0,42.2,55.5,C
202324_007,CS305,2023-24,13.8,5.5,1.9,35.2,34.8,D
202324_008,CS305,2023-24,9.3,14.7,6.7,58.3,49.8,C
202324_009,CS305,2023-24,27.1,23.8,7.3,50.3,64.3,AB
202324_010,CS305,2023-24,21.3,23.7,7.8,50.3,65.0,AB
202324_011,CS305,2023-24,17.0,22.0,8.5,57.1,65.3,AB
202324_012,CS305,2023-24,23.4,22.4,10.0,65.9,75.6,A
202324_013,CS305,2023-24,26.9,24.3,8.1,66.0,71.9,AB
202324_014,CS305,2023-24,19.1,15.5,5.8,61.6,58.5,BC
202324_015,CS305,2023-24,9.9,7.6,6.8,37.8,39.4,CD
202324_016,CS305,2023-24,15.1,7.4,5.0,37.4,38.8,D
202324_017,CS305,2023-24,20.8,23.7,10.0,49.5,61.8,BC
202324_018,CS305,2023-24,18.4,19.1,5.7,51.1,57.5,BC
202324_019,CS305,2023-24,14.0,18.0,9.5,40.2,49.1,C
202324_020,CS305,2023-24,15.7,16.3,7.3,61.8,64.0,BC
202324_021,CS305,2023-24,18.3,18.5,8.1,53.5,63.2,BC
202324_022,CS305,2023-24,11.8,14.2,5.4,43.8,46.1,CD
202324_023,CS305,2023-24,16.6,14.7,9.0,33.0,49.7,C
202324_024,CS305,2023-24,16.2,22.2,9.2,57.0,63.5,BC
202324_025,CS305,2023-24,17.5,26.4,7.3,62.6,69.8,AB
202324_026,CS305,2023-24,15.7,15.4,6.6,30.2,46.1,CD
202324_027,CS305,2023-24,17.3,15.0,9.1,38.3,50.4,C
202324_028,CS305,2023-24,19.3,18.8,10.0,54.7,62.1,BC
202324_029,CS305,2023-24,9.0,7.6,4.0,52.4,37.0,D
202324_030,CS305,2023-24,22.0,30.0,10.0,54.9,71.9,AB
202324_031,CS305,2023-24,15.0,19.1,8.6,35.9,51.4,C
202324_032,CS305,2023-24,23.6,17.3,8.0,51.3,63.3,BC
202324_033,CS305,2023-24,17.1,15.8,7.8,45.2,53.6,C
202324_034,CS305,2023-24,20.2,17.8,6.2,55.1,57.8,BC
202324_035,CS305,2023-24,20.3,22.5,5.6,69.1,63.8,BC
202324_036,CS305,2023-24,15.0,13.9,6.3,67.5,58.1,BC
202324_037,CS305,2023-24,24.3,22.4,10.0,72.3,76.5,A
202324_038,CS305,2023-24,10.9,16.9,7.5,62.4,56.5,BC
202324_039,CS305,2023-24,11.7,18.7,7.0,35.4,46.6,CD
202324_040,CS305,2023-24,13.4,17.6,8.2,40.3,54.0,C
202324_041,CS305,2023-24,24.6,14.0,6.6,49.7,57.5,BC
202324_042,CS305,2023-24,13.9,13.5,8.6,57.1,54.9,C
202324_043,CS305,2023-24,5.7,2.7,7.0,18.9,21.4,F
202324_044,CS305,2023-24,15.1,19.5,8.8,42.9,53.6,C
202324_045,CS305,2023-24,21.0,27.9,8.2,57.7,67.5,AB
202324_046,CS305,2023-24,8.3,4.5,5.1,34.5,31.2,D
202324_047,CS305,2023-24,22.7,17.6,7.8,62.5,67.1,AB
202324_048,CS305,2023-24,18.2,19.4,10.0,64.1,67.6,AB
202324_049,CS305,2023-24,26.8,19.8,8.5,52.6,67.0,AB
202324_050,CS305,2023-24,14.2,23.5,8.2,65.1,66.9,AB
202324_051,CS305,2023-24,15.0,17.3,10.0,46.2,50.2,C
202324_052,CS305,2023-24,24.1,19.5,9.6,50.2,65.3,AB
202324_053,CS305,2023-24,17.2,16.2,7.5,61.3,58.7,BC
202324_054,CS305,2023-24,15.5,21.3,10.0,51.7,57.6,BC
202324_055,CS305,2023-24,13.6,16.5,7.7,34.8,42.4,CD
202324_056,CS305,2023-24,10.5,9.7,10.0,45.3,47.2,CD
202324_057,CS305,2023-24,14.7,21.2,9.6,43.6,54.8,C
202324_058,CS305,2023-24,13.0,17.5,5.7,46.7,45.2,CD
202324_059,CS305,2023-24,30.0,26.6,10.0,68.4,83.1,A
202324_060,CS305,2023-24,13.8,14.2,7.7,65.6,55.6,C
202324_061,CS305,2023-24,12.9,21.7,7.6,63.6,62.8,BC
202324_062,CS305,2023-24,22.8,17.1,7.7,55.3,62.6,BC
202324_063,CS305,2023-24,20.0,17.3,6.8,57.0,62.5,BC
202324_064,CS305,2023-24,7.0,11.7,8.4,23.3,37.0,D
202324_065,CS305,2023-24,12.0,18.0,6.4,48.0,47.0,CD
202324_066,CS305,2023-24,14.7,7.4,7.9,38.8,42.0,CD
202324_067,CS305,2023-24,18.6,25.4,7.5,59.1,65.7,AB
202324_068,CS305,2023-24,12.2,11.6,8.7,57.1,54.2,C
202324_069,CS305,2023-24,17.8,8.8,5.2,40.3,43.7,CD
202324_070,CS305,2023-24,20.6,21.5,9.0,59.0,65.7,AB
202324_071,CS305,2023-24,30.0,27.0,10.0,71.0,82.4,A
202324_072,CS305,2023-24,23.6,25.4,7.1,41.9,57.9,BC
202324_073,CS305,2023-24,12.8,9.0,5.6,46.1,45.7,CD
202324_074,CS305,2023-24,30.0,23.7,8.4,85.9,88.3,A
202324_075,CS305,2023-24,13.4,7.1,8.6,50.7,50.0,C
202324_076,CS305,2023-24,9.5,16.9,9.3,49.0,50.6,C
202324_077,CS305,2023-24,14.4,17.4,5.3,66.9,58.3,BC
202324_078,CS305,2023-24,25.1,29.8,10.0,51.7,69.8,AB
202324_079,CS305,2023-24,16.3,18.6,7.4,41.5,52.3,C
202324_080,CS305,2023-24,15.9,21.6,8.2,67.4,64.3,AB
202324_081,CS305,2023-24,15.1,13.8,7.3,36.2,49.3,C
202324_082,CS305,2023-24,19.9,17.6,5.5,53.4,53.9,C
202324_083,CS305,2023-24,12.7,10.2,9.1,35.6,42.9,CD
202324_084,CS305,2023-24,18.5,17.2,6.6,51.9,60.2,BC
202324_085,CS305,2023-24,14.4,7.8,5.8,48.0,46.2,CD
202324_086,CS305,2023-24,6.4,21.6,7.4,36.8,44.8,CD
202324_087,CS305,2023-24,23.0,20.4,5.8,58.7,61.7,BC
202324_088,CS305,2023-24,16.5,20.3,3.6,42.3,45.9,CD
202324_089,CS305,2023-24,9.9,8.5,6.6,36.4,39.0,CD
202324_090,CS305,2023-24,20.4,18.3,7.9,39.1,57.0,BC
202324_091,CS305,2023-24,15.5,19.0,9.0,65.2,63.5,BC
202324_092,CS305,2023-24,14.7,13.6,5.5,51.0,47.1,CD
202324_093,CS305,2023-24,11.0,15.3,10.0,46.4,44.6,CD
202324_094,CS305,2023-24,13.5,14.1,5.6,36.4,39.7,CD
202324_095,CS305,2023-24,30.0,20.6,9.1,67.1,76.1,A
202324_096,CS305,2023-24,18.1,16.5,7.6,53.4,61.3,BC
202324_097,CS305,2023-24,11.2,19.7,6.5,39.1,48.3,C
202324_098,CS305,2023-24,14.8,20.6,7.9,48.7,56.6,BC
202324_099,CS305,2023-24,18.4,18.3,9.5,68.4,67.2,AB
202324_100,CS305,2023-24,18.3,29.0,5.5,71.7,71.3,AB
202324_101,CS305,2023-24,19.6,16.9,6.8,61.9,65.6,AB
202324_102,CS305,2023-24,16.3,19.1,8.3,44.9,54.8,C
202324_103,CS305,2023-24,20.2,18.9,7.7,41.7,49.4,C
202324_104,CS305,2023-24,11.3,13.7,7.3,52.0,48.3,C
202324_105,CS305,2023-24,19.3,23.5,7.4,56.4,62.0,BC
202324_106,CS305,2023-24,13.8,15.1,5.2,22.2,34.2,D
202324_107,CS305,2023-24,24.5,20.6,10.0,66.5,74.7,A
202324_108,CS305,2023-24,15.6,17.6,8.7,67.0,64.2,AB
202324_109,CS305,2023-24,19.3,16.8,5.3,64.1,61.2,BC
202324_110,CS305,2023-24,27.2,26.4,7.4,78.7,85.7,A
202324_111,CS305,2023-24,26.7,9.3,7.0,57.9,58.2,BC
202324_112,CS305,2023-24,10.9,10.5,6.6,54.0,52.5,C
202324_113,CS305,2023-24,27.5,27.1,7.0,57.7,70.6,AB
202324_114,CS305,2023-24,20.0,19.1,6.9,65.8,66.1,AB
202324_115,CS305,2023-24,18.7,20.0,8.6,61.8,64.6,AB
202324_116,CS305,2023-24,9.4,9.8,6.3,48.9,43.8,CD
202324_117,CS305,2023-24,20.1,28.7,9.1,73.0,79.3,A
202324_118,CS305,2023-24,10.3,19.4,5.1,38.0,45.0,CD
202324_119,CS305,2023-24,19.6,20.2,9.5,58.2,63.3,BC
202324_120,CS305,2023-24,5.5,8.7,4.5,34.3,28.4,F
202324_121,CS305,2023-24,17.2,23.2,6.6,44.2,62.0,BC
202324_122,CS305,2023-24,23.0,30.0,9.8,69.7,78.8,A
202324_123,CS305,2023-24,17.1,20.8,6.4,32.3,49.6,C
202324_124,CS305,2023-24,10.1,25.6,7.3,59.0,56.5,BC
202324_125,CS305,2023-24,8.1,10.1,7.3,42.9,40.2,CD
202324_126,CS305,2023-24,13.9,9.5,5.4,34.6,38.0,D
202324_127,CS305,2023-24,8.7,7.3,6.4,29.7,33.0,D
202324_128,CS305,2023-24,21.8,19.6,6.6,49.5,52.1,C
202324_129,CS305,2023-24,21.6,21.3,6.4,65.7,68.3,AB
202324_130,CS305,2023-24,21.1,18.1,7.0,59.7,60.1,BC
202324_131,CS305,2023-24,21.4,19.6,5.8,40.9,54.5,C
202324_132,CS305,2023-24,15.8,22.3,9.0,41.7,52.7,C
202324_133,CS305,2023-24,19.8,15.3,10.0,68.2,65.3,AB
202324_134,CS305,2023-24,16.8,11.4,5.6,35.0,41.3,CD
202324_135,CS305,2023-24,21.1,22.5,8.5,55.7,62.8,BC
202324_136,CS305,2023-24,17.3,16.1,6.2,53.8,54.2,C
202324_137,CS305,2023-24,27.7,18.7,9.7,65.7,70.5,AB
202324_138,CS305,2023-24,19.6,24.5,7.9,66.6,66.0,AB
202324_139,CS305,2023-24,18.4,12.8,8.4,40.3,51.9,C
202324_140,CS305,2023-24,22.6,20.9,9.1,43.6,56.7,BC
202324_141,CS305,2023-24,13.6,18.6,6.4,44.7,49.8,C
202324_142,CS305,2023-24,16.4,13.9,4.9,66.2,60.0,BC
202324_143,CS305,2023-24,23.6,21.6,5.5,73.4,70.8,AB
202324_144,CS305,2023-24,12.1,8.7,7.0,53.4,45.5,CD
202324_145,CS305,2023-24,13.0,19.3,7.2,38.9,48.8,C
202324_146,CS305,2023-24,20.4,20.2,8.8,41.4,59.4,BC
202324_147,CS305,2023-24,17.1,18.9,7.1,24.1,40.3,CD
202324_148,CS305,2023-24,23.8,23.9,5.8,53.1,63.8,BC
202324_149,CS305,2023-24,17.6,12.9,5.4,44.2,43.5,CD
202324_150,CS305,2023-24,11.0,4.1,8.6,52.2,43.8,CD
202324_151,CS305,2023-24,19.6,19.8,8.4,61.9,65.7,AB
202324_152,CS305,2023-24,15.8,14.6,5.9,45.5,46.8,CD
202324_153,CS305,2023-24,18.0,23.9,6.8,52.4,59.8,BC
202324_154,CS305,2023-24,15.6,14.3,6.1,35.8,40.3,CD
202324_155,CS305,2023-24,10.3,16.7,7.3,56.1,53.6,C
202324_156,CS305,2023-24,17.9,24.7,8.5,55.1,67.1,AB
202324_157,CS305,2023-24,22.5,13.7,9.3,61.0,61.2,BC
202324_158,CS305,2023-24,21.0,21.2,5.8,42.4,53.6,C
202324_159,CS305,2023-24,14.2,13.5,7.0,53.6,53.5,C
202324_160,CS305,2023-24,26.0,22.9,6.4,72.3,78.2,A
202324_161,CS305,2023-24,22.3,15.7,5.7,39.3,46.9,CD
202324_162,CS305,2023-24,29.1,19.9,7.6,57.7,68.7,AB
202324_163,CS305,2023-24,14.8,17.6,6.0,52.2,54.3,C
202324_164,CS305,2023-24,11.5,17.4,5.5,33.9,41.4,CD
202324_165,CS305,2023-24,25.2,22.8,9.2,75.2,72.7,A
202324_166,CS305,2023-24,11.7,17.9,6.4,56.0,55.3,C
202324_167,CS305,2023-24,20.7,17.5,10.0,56.5,67.5,AB
202324_168,CS305,2023-24,25.2,22.1,7.5,57.2,68.0,AB
202324_169,CS305,2023-24,23.3,28.5,8.8,56.6,69.0,AB
202324_170,CS305,2023-24,12.9,10.5,3.7,30.4,33.2,D
202324_171,CS305,2023-24,20.8,24.3,2.9,62.9,68.9,AB
202324_172,CS305,2023-24,17.5,15.4,8.0,58.7,61.5,BC
202324_173,CS305,2023-24,19.7,19.5,5.9,69.8,68.5,AB
202324_174,CS305,2023-24,12.8,0.6,5.4,43.7,37.1,D
202324_175,CS305,2023-24,17.0,21.7,7.8,72.4,68.1,AB
202324_176,CS305,2023-24,8.7,9.5,8.5,34.6,37.4,D
202324_177,CS305,2023-24,14.9,15.6,8.6,80.0,68.7,AB
202324_178,CS305,2023-24,22.7,21.3,6.6,43.6,59.1,BC
202324_179,CS305,2023-24,17.3,14.2,10.0,44.1,56.8,BC
202324_180,CS305,2023-24,22.1,19.8,9.6,42.9,61.8,BC
202324_181,CS305,2023-24,12.2,18.9,6.5,34.7,41.0,CD
202324_182,CS305,2023-24,14.6,12.7,8.3,49.0,51.6,C
202324_183,CS305,2023-24,18.6,16.5,5.1,69.9,65.2,AB
202324_184,CS305,2023-24,22.5,26.7,10.0,73.8,81.2,A
202324_185,CS305,2023-24,17.8,25.2,5.1,46.3,55.4,C
202324_186,CS305,2023-24,20.7,12.6,7.9,51.5,63.2,BC
202324_187,CS305,2023-24,13.5,18.3,8.2,45.2,48.8,C
202324_188,CS305,2023-24,30.0,27.0,10.0,50.9,70.7,AB
202324_189,CS305,2023-24,16.8,4.7,3.5,31.0,33.9,D
202324_190,CS305,2023-24,21.0,21.3,7.9,44.5,63.6,BC
202324_191,CS305,2023-24,13.0,17.6,8.1,56.5,54.7,C
202324_192,CS305,2023-24,15.8,9.4,4.8,36.1,38.9,D
202324_193,CS305,2023-24,16.7,22.9,7.7,58.0,65.8,AB
202324_194,CS305,2023-24,19.5,24.3,7.1,41.2,56.9,BC
202324_195,CS305,2023-24,19.4,19.2,4.3,66.1,62.2,BC
202324_196,CS305,2023-24,20.8,16.3,9.3,65.8,68.4,AB
202324_197,CS305,2023-24,30.0,25.9,9.5,62.4,78.7,A
202324_198,CS305,2023-24,13.4,15.3,7.6,39.0,48.8,C
202324_199,CS305,2023-24,18.8,23.0,7.7,63.9,70.8,AB
202324_200,CS305,2023-24,16.4,12.9,4.9,49.6,50.0,C
202324_001,ECE201,2023-24,21.5,20.1,8.8,56.0,61.6,C
202324_002,ECE201,2023-24,20.5,19.5,6.5,65.3,66.9,BC
202324_003,ECE201,2023-24,20.9,24.2,5.8,61.5,69.5,BC
202324_004,ECE201,2023-24,27.3,26.6,6.9,77.5,83.4,A
202324_005,ECE201,2023-24,24.0,22.0,8.6,79.4,81.7,A
202324_006,ECE201,2023-24,26.1,25.8,6.2,57.7,69.1,BC
202324_007,ECE201,2023-24,17.8,13.3,7.3,36.9,45.2,D
202324_008,ECE201,2023-24,12.8,15.6,6.3,57.4,52.1,CD
202324_009,ECE201,2023-24,28.4,30.0,10.0,73.6,85.6,A
202324_010,ECE201,2023-24,17.6,21.1,6.5,66.5,65.3,BC
202324_011,ECE201,2023-24,23.6,24.4,8.4,64.6,73.2,AB
202324_012,ECE201,2023-24,30.0,29.2,10.0,84.2,91.2,A
202324_013,ECE201,2023-24,27.1,19.7,10.0,70.2,75.9,AB
202324_014,ECE201,2023-24,18.9,17.2,8.0,61.5,61.0,C
202324_015,ECE201,2023-24,7.2,15.0,8.2,43.6,47.2,CD
202324_016,ECE201,2023-24,9.1,12.6,5.3,40.9,40.4,D
202324_017,ECE201,2023-24,21.9,24.0,10.0,58.4,69.3,BC
202324_018,ECE201,2023-24,9.3,20.7,7.5,62.1,56.7,C
202324_019,ECE201,2023-24,24.2,23.3,10.0,60.1,68.4,BC
202324_020,ECE201,2023-24,21.5,19.6,5.9,76.8,74.9,AB
202324_021,ECE201,2023-24,24.4,24.0,7.3,49.7,65.8,BC
202324_022,ECE201,2023-24,14.0,16.9,7.3,48.2,47.9,CD
202324_023,ECE201,2023-24,7.4,15.8,9.8,34.3,44.4,D
202324_024,ECE201,2023-24,25.9,23.9,10.0,74.3,82.7,A
202324_025,ECE201,2023-24,30.0,21.0,10.0,62.2,75.4,AB
202324_026,ECE201,2023-24,20.7,19.6,7.7,51.7,64.5,BC
202324_027,ECE201,2023-24,18.9,21.2,10.0,60.5,67.5,BC
202324_028,ECE201,2023-24,24.2,21.5,6.8,72.6,70.0,BC
202324_029,ECE201,2023-24,15.9,22.8,7.1,50.6,59.2,C
202324_030,ECE201,2023-24,21.1,18.6,10.0,64.4,69.3,BC
202324_031,ECE201,2023-24,21.1,16.0,7.9,69.5,65.8,BC
202324_032,ECE201,2023-24,18.8,27.4,8.8,71.3,76.6,AB
202324_033,ECE201,2023-24,15.7,20.5,8.2,53.2,54.7,C
202324_034,ECE201,2023-24,18.8,22.6,5.4,65.2,68.0,BC
202324_035,ECE201,2023-24,12.4,19.3,6.6,72.9,62.1,C
202324_036,ECE201,2023-24,22.8,22.8,7.2,63.6,67.0,BC
202324_037,ECE201,2023-24,28.9,17.8,9.7,64.2,72.6,AB
202324_038,ECE201,2023-24,18.8,18.1,3.9,52.9,56.1,C
202324_039,ECE201,2023-24,11.4,24.2,7.7,48.9,56.4,C
202324_040,ECE201,2023-24,23.5,17.5,8.9,55.5,62.2,C
202324_041,ECE201,2023-24,30.0,22.3,10.0,56.9,72.0,AB
202324_042,ECE201,2023-24,14.0,14.5,7.6,41.5,44.5,D
202324_043,ECE201,2023-24,6.2,8.7,8.6,25.1,30.5,F
202324_044,ECE201,2023-24,23.5,19.0,8.9,70.3,75.0,AB
202324_045,ECE201,2023-24,30.0,26.1,7.8,67.2,78.8,AB
202324_046,ECE201,2023-24,11.5,14.9,6.4,43.8,48.0,CD
202324_047,ECE201,2023-24,18.4,26.5,10.0,81.5,84.4,A
202324_048,ECE201,2023-24,26.6,19.5,10.0,83.5,81.1,A
202324_049,ECE201,2023-24,27.0,22.2,7.9,67.1,73.8,AB
202324_050,ECE201,2023-24,22.8,21.7,6.1,60.9,71.6,BC
202324_051,ECE201,2023-24,18.2,22.2,8.7,52.9,65.7,BC
202324_052,ECE201,2023-24,23.7,16.7,9.4,67.7,66.0,BC
202324_053,ECE201,2023-24,23.1,24.9,7.1,61.4,70.8,BC
202324_054,ECE201,2023-24,19.8,27.5,7.4,63.2,70.6,BC
202324_055,ECE201,2023-24,15.2,11.3,6.2,41.3,46.6,CD
202324_056,ECE201,2023-24,9.4,13.0,10.0,40.7,43.4,D
202324_057,ECE201,2023-24,22.8,17.9,10.0,64.4,67.2,BC
202324_058,ECE201,2023-24,18.4,30.0,7.5,46.4,61.4,C
202324_059,ECE201,2023-24,23.1,22.6,10.0,81.8,80.0,AB
202324_060,ECE201,2023-24,16.9,24.4,6.1,48.8,60.1,C
202324_061,ECE201,2023-24,22.6,17.0,10.0,65.0,66.0,BC
202324_062,ECE201,2023-24,22.8,15.4,8.1,46.2,55.1,C
202324_063,ECE201,2023-24,22.2,17.1,9.2,60.6,61.3,C
202324_064,ECE201,2023-24,11.6,9.3,6.0,39.7,42.3,D
202324_065,ECE201,2023-24,20.7,16.9,8.8,55.3,64.7,BC
202324_066,ECE201,2023-24,15.9,12.0,6.4,62.8,55.6,C
202324_067,ECE201,2023-24,20.2,18.2,9.4,66.7,67.6,BC
202324_068,ECE201,2023-24,21.3,26.5,10.0,57.0,71.5,BC
202324_069,ECE201,2023-24,12.7,19.1,7.2,38.4,51.3,CD
202324_070,ECE201,2023-24,26.4,28.1,8.1,77.1,84.1,A
202324_071,ECE201,2023-24,26.7,29.7,10.0,92.4,92.1,A
202324_072,ECE201,2023-24,19.5,21.4,6.8,66.0,63.1,C
202324_073,ECE201,2023-24,26.4,16.9,6.3,65.2,65.0,BC
202324_074,ECE201,2023-24,30.0,24.1,9.9,87.0,89.7,A
202324_075,ECE201,2023-24,15.2,19.8,5.9,70.7,63.0,C
202324_076,ECE201,2023-24,21.0,14.1,6.7,38.7,50.0,CD
202324_077,ECE201,2023-24,18.7,14.3,8.9,63.6,61.4,C
202324_078,ECE201,2023-24,27.4,30.0,9.0,84.1,86.7,A
202324_079,ECE201,2023-24,20.9,28.3,6.6,48.2,60.5,C
202324_080,ECE201,2023-24,23.8,21.1,9.9,50.4,68.9,BC
202324_081,ECE201,2023-24,14.3,18.3,7.1,36.3,49.2,CD
202324_082,ECE201,2023-24,21.5,20.6,8.2,57.5,69.3,BC
202324_083,ECE201,2023-24,22.1,12.7,7.8,51.8,58.3,C
202324_084,ECE201,2023-24,18.9,20.8,9.4,58.8,64.3,BC
202324_085,ECE201,2023-24,16.4,18.7,5.1,60.2,61.9,C
202324_086,ECE201,2023-24,19.4,18.7,5.1,67.5,64.1,BC
202324_087,ECE201,2023-24,23.2,22.3,6.6,60.7,67.9,BC
202324_088,ECE201,2023-24,17.3,21.6,6.0,46.2,55.0,C
202324_089,ECE201,2023-24,9.9,8.7,8.9,55.9,41.8,D
202324_090,ECE201,2023-24,16.4,16.2,7.1,65.7,65.7,BC
202324_091,ECE201,2023-24,16.5,16.1,8.0,62.5,62.2,C
202324_092,ECE201,2023-24,10.3,16.4,7.7,55.6,54.2,CD
202324_093,ECE201,2023-24,15.9,14.8,9.9,58.8,59.5,C
202324_094,ECE201,2023-24,13.5,11.8,6.2,52.8,49.9,CD
202324_095,ECE201,2023-24,27.7,23.7,10.0,74.1,79.8,AB
202324_096,ECE201,2023-24,23.1,22.7,7.6,72.9,76.1,AB
