id,user_id,semester,grade,marks,session,subject_name,course_code,credits
d11412f7-7011-40fe-9024-ef0a970a6d8e,074240c6-01a7-4f54-801f-907b055b6330,SEM3,B,55.3,2022-2023 I,DBMS,CS213,4.0
eb8f8ca6-c273-476d-bb34-104195ac18cd,7d66e526-4501-4f79-86f1-3c758bd8b3db,SEM3,D,33.8,2022-2023 I,DBMS,CS213,4.0
598b1ab8-dde8-4d0b-9969-79de3a45cedc,1e094d04-5239-445d-8f8b-89a03442fb33,SEM3,CD,42.5,2022-2023 I,DBMS,CS213,4.0
bda2c0f1-272b-4da5-8bdc-e904d3030338,a0414971-d209-4425-94d5-364deacd5d7d,SEM3,B,61.0,2022-2023 I,DBMS,CS213,4.0
202030ae-dfb9-4ebc-bd3e-a25be0ad81c8,ce34b388-39a6-41b7-ba88-1cde61c103ad,SEM3,B,57.1,2022-2023 I,DBMS,CS213,4.0
9d1abe16-7082-4ced-bee1-0798892511b0,0e0481d4-4c7c-4d8e-bbd2-a4ab68dea11a,SEM3,C,45.8,2022-2023 I,DBMS,CS213,4.0
ea298400-a6d5-4dbe-83b1-5721c3f2cfe0,fd701640-a222-43a9-865d-55dc3fed35b4,SEM3,B,60.8,2022-2023 I,DBMS,CS213,4.0
1998364b-977e-4f40-940a-5da012de8b84,5f35b6f5-2179-4c85-8291-2d32616f6ec7,SEM3,A,67.3,2022-2023 I,DBMS,CS213,4.0
c2a718a3-149e-4829-b824-acdab9281d1c,06b6cff9-41bc-4cd3-be33-ebe9d7b69464,SEM3,C,43.1,2022-2023 I,DBMS,CS213,4.0
a440c218-7f54-430a-a9fb-91cca3459d91,0def6c82-d8bd-4979-a874-5e5c03cd59af,SEM3,C,45.3,2022-2023 I,DBMS,CS213,4.0
a60e832a-d376-44ef-9a2d-d6d5800688e9,a08015a6-c823-4b88-bf5f-8c02c3503abc,SEM3,CD,40.2,2022-2023 I,DBMS,CS213,4.0
0da7af7b-1d9b-4ac4-8d30-287c0bcd6c2b,a5a288b4-4faf-47fa-9fe2-7301037f762a,SEM3,D,35.9,2022-2023 I,DBMS,CS213,4.0
18766767-be5b-45c3-8f49-540f5b949118,bcdd2de4-6b97-4c3f-8264-0d257d7ca6ac,SEM3,AB,65.2,2022-2023 I,DBMS,CS213,4.0
bb05e383-eca7-4a57-b88a-87392a90adbe,b06c3520-d7bc-4197-8d05-028291c437c0,SEM3,B,60.9,2022-2023 I,DBMS,CS213,4.0
4611f877-79d0-4841-aee8-cd9a4d83de87,6157bf16-572a-47d6-ab4f-0466b45bc801,SEM3,B,58.3,2022-2023 I,DBMS,CS213,4.0
91231a5b-261f-4251-8b8a-ed072289493b,96ee2f24-8f89-45cd-a31d-9e3766ae5062,SEM3,D,35.7,2022-2023 I,DBMS,CS213,4.0
93498ca7-3500-425c-97ef-a08677276938,ffa766d5-34c1-42aa-9ae1-3555280c8063,SEM3,D,37.6,2022-2023 I,DBMS,CS213,4.0
632f1dce-8a6e-430d-a410-94965731c404,eb4e36c7-ffd7-4bb9-a0da-53afe6aeaeeb,SEM3,BC,52.2,2022-2023 I,DBMS,CS213,4.0
ae4df8c3-7fd1-4880-b19e-61b6d5a0ad29,8f21c817-2e28-46f9-ba7e-4dc84e75179d,SEM3,BC,47.1,2022-2023 I,DBMS,CS213,4.0
7ccc453f-43c4-4e85-be7a-dc30b3681a19,1a1b06b7-ace3-4ffb-9ba8-0254ff55b94c,SEM3,B,55.0,2022-2023 I,DBMS,CS213,4.0
a1f01be7-fa00-4606-8391-a1491aa22ab4,c5211468-5dba-403f-b82c-f975857745b7,SEM3,CD,42.8,2022-2023 I,DBMS,CS213,4.0
1d47b29f-6a5a-4953-98cc-3674d32d302d,80749fe6-470d-44da-858e-24978ba2f78d,SEM3,AB,63.1,2022-2023 I,DBMS,CS213,4.0
b09d8adb-0313-4168-845b-a9ef6bc0ccda,97a84fc3-b3b6-4b56-9919-287066da9954,SEM3,A,80.2,2022-2023 I,DBMS,CS213,4.0
2063d073-ed5c-4b55-b7af-31a9a21254a0,32a50dc4-a969-43ab-8541-78b85183cfb5,SEM3,A,76.4,2022-2023 I,DBMS,CS213,4.0
356a6781-87b0-4b7e-8008-9a468b4f6e1d,f0c3350a-629c-40bb-b0ad-e120f79a7f41,SEM3,A,77.4,2022-2023 I,DBMS,CS213,4.0
64e0e420-e20e-431b-aa44-08fee7bc50fa,d774fb50-7b42-4deb-ae63-678abdac2f5b,SEM3,BC,54.3,2022-2023 I,DBMS,CS213,4.0
d238ea11-990b-4b6f-87a8-1e9195deb99c,d35dff9e-6396-4171-8c95-18de00946c8a,SEM3,A,67.1,2022-2023 I,DBMS,CS213,4.0
1653431b-65df-4078-9a70-5651f354e781,5bb3b3c9-0c8e-494c-98d9-bf310f262706,SEM3,BC,47.6,2022-2023 I,DBMS,CS213,4.0
8bc0ec84-e4d4-4574-a3be-57442a87cf18,efac45f5-2c8c-446e-862d-3a471e0ab19e,SEM3,A,63.2,2022-2023 I,SnS,CC212,4.0
41293a7d-f269-4f34-8862-7aad8e739bac,c559275b-59cb-4be8-b79e-535e670c9288,SEM3,BC,46.3,2022-2023 I,SnS,CC212,4.0
638ecd66-aada-4d34-a4fb-e5cf9e7c547a,b12cf523-47c4-4410-9d33-614170f2a2db,SEM3,BC,44.9,2022-2023 I,SnS,CC212,4.0
f2c7cd7f-8fad-4395-b730-dda3002eab01,63d5a8a6-026b-4405-bdab-8b261e49946e,SEM3,C,42.9,2022-2023 I,SnS,CC212,4.0
fa52483c-6dcb-4814-adae-772b64e94e0b,949be056-965a-4f04-adb9-6de429478d97,SEM3,AB,60.3,2022-2023 I,SnS,CC212,4.0
79774365-27b5-4d8e-a31b-24c081fecda6,4cf08308-1444-4d7b-9af4-afcb8f41292e,SEM3,B,54.8,2022-2023 I,SnS,CC212,4.0
f17292dd-72bb-446e-b677-cae0b0a3771a,8bc02815-ceb9-4eee-9170-a71a8d11ad13,SEM3,B,53.7,2022-2023 I,SnS,CC212,4.0
d917ce9d-c37b-4df0-8464-0ef2edb6257e,e79053a8-dc30-4040-80ed-afc5079d8d4d,SEM3,CD,36.4,2022-2023 I,SnS,CC212,4.0
ff8b2345-382c-457c-9bec-953e440d9c02,3cff89b4-207b-4a39-805f-b1e3a410c693,SEM3,B,53.1,2022-2023 I,SnS,CC212,4.0
6b086342-4eba-44dc-86a2-ed17ddae7278,039c25a9-5e1e-49f3-bb58-a06edfb8e233,SEM3,CD,32.5,2022-2023 I,SnS,CC212,4.0
cfc3109b-725c-43da-8569-3e3bbe9ec2f5,f4d0698b-5525-40cd-b58b-6aa49510c016,SEM3,A,70.4,2022-2023 I,SnS,CC212,4.0
0c501a97-7800-488b-b3d2-56adeaf27fc1,517f5dd5-3ae5-4caf-8680-9543ffc1aca5,SEM3,BC,49.5,2022-2023 I,SnS,CC212,4.0
a771e2a3-416f-4233-a075-5b00a998bf0f,9991ead1-d9e3-4eec-bfcb-ecc3d49b16fd,SEM3,B,53.8,2022-2023 I,SnS,CC212,4.0
5850e555-369e-4016-a726-cf02f48f2932,2596c865-434c-4ade-91ae-beb637ea93cc,SEM3,BC,49.9,2022-2023 I,SnS,CC212,4.0
a12c84f7-ae42-481d-a46e-783acaff792c,907012b7-467f-420b-b9a7-5373865cf35d,SEM3,D,30.7,2022-2023 I,SnS,CC212,4.0
f7f04643-1e78-4c3b-906f-c5a45ad92a73,2fdc8c99-6b62-4962-b8c3-571fd60501c9,SEM3,CD,33.4,2022-2023 I,SnS,CC212,4.0
67848253-c946-4bc2-a795-510b96a6c155,ee037da8-e778-4280-b13d-c59eef535bdd,SEM3,B,50.9,2022-2023 I,SnS,CC212,4.0
1d976430-1f93-4b1c-a1c4-306e320e51ec,b0f774cf-4bfb-431f-8758-953a2d6d0148,SEM3,A,70.7,2022-2023 I,SnS,CC212,4.0
af899362-21b4-4ead-855f-820efe0c60ac,b4692c2c-8450-4cda-8e25-08c7fe096e28,SEM3,CD,36.8,2022-2023 I,SnS,CC212,4.0
3ec2d20d-a215-4b65-955e-79e3372cac12,f513ac41-ea56-407a-8ce4-c872bb915589,SEM3,C,42.1,2022-2023 I,SnS,CC212,4.0
7d4b8491-09fc-42de-9f6d-003154cea7c2,b94a440b-d6be-4af3-8b09-3f7b70245fe2,SEM3,B,50.6,2022-2023 I,SnS,CC212,4.0
a6694820-3bae-4f59-a48e-9768c698386d,6d4d8169-90e5-45f3-93bf-57004931dd61,SEM3,D,29.3,2022-2023 I,SnS,CC212,4.0
20c5e85e-c93d-4a90-9199-00319a9dc4c8,ff6faedb-4b2c-46fe-8322-8f29f8147ee3,SEM3,D,29.2,2022-2023 I,SnS,CC212,4.0
66f597b2-b7d4-4cef-817e-a8453ccf0dfd,971ed4a6-44fe-4fe1-ba19-aac10b002d03,SEM3,BC,45.9,2022-2023 I,SnS,CC212,4.0
1a082970-18d6-4677-9709-623ef54f9546,1e06140b-cb83-4656-a03e-0bad565f3eb3,SEM3,B,50.7,2022-2023 I,SnS,CC212,4.0
fe4c2937-3a31-4cb5-8f79-ad60b8613c61,892568fa-bee4-4b71-bab2-87b0c88d2876,SEM3,BC,46.2,2022-2023 I,SnS,CC212,4.0
ed0855fd-4232-4c63-bf05-0dda59f8d2cc,7e7b658d-c173-4f8e-b8db-928f050afccf,SEM3,A,71.2,2022-2023 I,SnS,CC212,4.0
86e49526-2dc0-46b8-97f4-50d929503a9d,dbc3bc67-205a-438b-ba8a-7018c3a012b6,SEM3,BC,49.1,2022-2023 I,SnS,CC212,4.0
10261afe-10c6-4a5f-8ff5-d79a937acba6,de23a85b-d5d5-433d-b419-b2cdcdfa8547,SEM3,B,55.9,2022-2023 I,SnS,CC212,4.0
3421d5d9-4554-4c44-a9f7-09ceeae7fbfb,e29b9150-06e4-4122-9c29-07dd73b426d3,SEM3,A,72.0,2022-2023 I,SnS,CC212,4.0
a61938e6-56ca-4785-a0cb-93338e8e1c62,938ef784-4ede-4915-a01d-1a6d24f40063,SEM3,A,73.4,2022-2023 I,SnS,CC212,4.0
effa0363-a72c-41ee-9fba-6785673c9d51,43bf9e06-2b0d-473f-b9fe-1e5dbaa23278,SEM3,D,30.6,2022-2023 I,SnS,CC212,4.0
a972c5db-bfcd-4aa9-a418-86335f006014,ed600562-5eac-492b-8cad-f68a6e254579,SEM3,BC,46.3,2022-2023 I,SnS,CC212,4.0
1bd8d71a-af5f-4043-a926-53c3894de54f,781e366f-a8fb-41e9-9a4a-8b7309eebefb,SEM3,A,66.4,2022-2023 I,SnS,CC212,4.0
9a8c340b-b268-47b1-9e5f-54aa3b55f3bb,db1d12bd-7dd5-4888-9eb6-9b74bf23bfb2,SEM3,CD,33.3,2022-2023 I,SnS,CC212,4.0
ba48d766-1ee4-4d07-9bff-1c7d0ad161bf,921ceaaf-45fe-43cb-a537-7c54a5eeb284,SEM3,C,39.2,2022-2023 I,SnS,CC212,4.0
3e6e8410-9771-4910-b138-23c3d8bbe015,ba4db438-d0cb-46d6-a04a-5b326bac231f,SEM3,CD,34.4,2022-2023 I,SnS,CC212,4.0
119c006b-327b-447d-b29f-bfb0859ecef0,753b535b-d5e3-4e87-b5bc-8f6e5d6b21b9,SEM3,CD,33.5,2022-2023 I,SnS,CC212,4.0
d9507b9e-b10d-4756-991e-b272ba4c56c9,471f8c2e-ead1-48dd-965e-97fc78fdca07,SEM3,CD,36.5,2022-2023 I,SnS,CC212,4.0
e914625d-d259-4c0c-b66b-2698b2059641,d336f8d8-1526-42dc-9783-95fbf333f3dc,SEM3,B,53.5,2022-2023 I,SnS,CC212,4.0
b8db7474-5f43-4f00-840f-f350dba2c776,2b3fec2b-26d0-4263-8bf5-f764884f0802,SEM3,A,67.7,2022-2023 I,SnS,CC212,4.0
d1cb6dce-0dd3-4f9c-bb2a-2a0179c6c160,a83b0742-1135-4416-86dc-c7e0cb8f6462,SEM3,A,71.1,2022-2023 I,SnS,CC212,4.0
aaea80bd-f744-477d-8ee5-9ba8a63f036e,15becf45-4b04-488b-babf-a9fcbcb10ea1,SEM3,B,51.4,2022-2023 I,SnS,CC212,4.0
86300c5d-0a57-4aaf-83bd-54cfe90ea884,73cb00bd-17b5-4179-8358-de8e8dd906f1,SEM3,D,25.6,2022-2023 I,SnS,CC212,4.0
13819051-4e18-4876-a81a-1c6a4bed7700,5217f1a2-f025-4935-8e91-475fa886deb5,SEM3,B,50.5,2022-2023 I,SnS,CC212,4.0
b8c804e3-55b3-4125-910d-8d79efe60215,559b4fb4-d715-4200-aef1-3205dd356c25,SEM3,BC,46.8,2022-2023 I,SnS,CC212,4.0
32818411-9ec3-4d03-afba-d061ee8bdb98,75301c83-3c3b-4507-9650-0ec3cfef9658,SEM3,B,55.8,2022-2023 I,SnS,CC212,4.0
56d8fcb6-596f-4a47-8659-a7cd6d6a2312,3f63e78a-611f-4640-a4b3-97a15cafbf7c,SEM3,BC,49.6,2022-2023 I,SnS,CC212,4.0
e29b1616-1d66-4dad-8bc7-74ecf8b8fdc3,a88af494-4d81-4fff-9ee8-778b191561d5,SEM3,D,27.9,2022-2023 I,SnS,CC212,4.0
65182117-c69d-4ecd-affb-ec021b0cca4c,67852170-2652-46dd-a8f7-7851b889f244,SEM3,AB,56.6,2022-2023 I,SnS,CC212,4.0
704937e7-af47-4e40-8e05-790dc6438164,ad88161b-4bc1-4a8d-99eb-de4771d37395,SEM3,F,24.4,2022-2023 I,SnS,CC212,4.0
d976e402-8b5f-4bd7-8d7f-e5066f9404c4,068ab90c-6616-427d-9b72-87358e1a4e84,SEM3,C,42.3,2022-2023 I,SnS,CC212,4.0
f289942b-a65c-4426-bc44-5d54a024c119,f10305a6-b39a-4936-9be8-defaad80dcd8,SEM3,B,55.3,2022-2023 I,SnS,CC212,4.0
4fce9820-85ac-4a93-ab9e-4547f9be05c7,c35ce94d-d4b3-4bd7-98ed-8a1f365f4df1,SEM3,B,55.8,2022-2023 I,SnS,CC212,4.0
46044264-3108-4d51-9ae8-b77a3a60d59b,dd28eeeb-8c36-42b0-acfb-a421681f9d36,SEM3,A,71.7,2022-2023 I,SnS,CC212,4.0
a2a000b5-34db-4f71-913c-603cc55d3577,bf7f9efb-f8b0-4a52-a515-7fc01ead7c90,SEM3,F,20.5,2022-2023 I,SnS,CC212,4.0
13d072dd-5113-4ccc-a78f-71173f3e53a6,c91b105b-5f39-46f2-89bd-0cbfe08d531d,SEM3,B,55.7,2022-2023 I,SnS,CC212,4.0
5b0a2ac1-c98d-45ae-95cd-6686aeaca3b1,c1c67407-6060-4a6b-9b37-a9266f7226af,SEM3,AB,60.2,2022-2023 I,SnS,CC212,4.0
ffe840c5-a5df-4ff5-bd12-abf81bd5b2c4,12e6549c-6ebe-4c70-a820-c658e2dc2a71,SEM3,BC,47.0,2022-2023 I,SnS,CC212,4.0
b4ec1f07-12d9-4d68-8608-a8f00ebd3964,9e6f00a1-fa25-4491-983f-c112d9912c42,SEM3,AB,59.5,2022-2023 I,SnS,CC212,4.0
6e393113-6cea-44ff-96b5-4c06188eda4b,870581ff-097e-4753-8590-a8ff1326d78d,SEM3,CD,36.9,2022-2023 I,SnS,CC212,4.0
bbf1929d-76fe-43cb-b5cd-08ab37ed2b62,fc309cb2-67ea-4fc7-914c-455013dda9fe,SEM3,AB,59.8,2022-2023 I,SnS,CC212,4.0
bcaf00d2-df90-40dd-8fee-10c475a4157d,7a500ee4-eb09-42a5-81bd-68c959f0cd27,SEM3,AB,58.2,2022-2023 I,SnS,CC212,4.0
074a7d01-e9f4-481d-bc31-98929bfd22f8,fa80c8f1-0209-4fab-9b0e-4a65a456feb2,SEM3,C,38.5,2022-2023 I,SnS,CC212,4.0
9350c9c8-563e-4cd5-b09b-c93042a68039,51ce321a-aa63-4427-a857-20b45efc71e5,SEM3,C,42.6,2022-2023 I,SnS,CC212,4.0
d13cecb1-c239-4c34-bdcf-f91f1e58adf3,2d1b5971-f818-49f3-b83b-6d0bf5ac797f,SEM3,BC,48.8,2022-2023 I,SnS,CC212,4.0
2f362980-e364-4e31-920c-af17d71324a8,abc45199-474b-4637-8c63-96a388b6f714,SEM3,C,42.7,2022-2023 I,SnS,CC212,4.0
6c72ea07-2b76-4cac-b974-f39fbd11bdc3,36d8ce95-0ca7-4dae-89bd-ca7ece296fda,SEM3,A,64.8,2022-2023 I,SnS,CC212,4.0
022b7952-6359-4131-8ded-5be1c41bf66d,3edd2b07-c65a-41a4-b8ea-82f55f6b767d,SEM3,B,53.5,2022-2023 I,SnS,CC212,4.0
7038b760-7626-4ea6-a15f-a399a52ac64c,6e9c5c40-82d6-493c-a085-f13f21f76cbf,SEM3,A,68.3,2022-2023 I,SnS,CC212,4.0
a2360293-d415-41c7-bf45-8db1a7daaca4,6aebecfb-c8a7-4aff-80e4-e63b9094fc63,SEM3,A,66.5,2022-2023 I,SnS,CC212,4.0
408a147d-c584-436d-8550-cd89e9a73059,8b99f5d2-822a-4876-b13a-6e2d1959b540,SEM3,B,52.0,2022-2023 I,SnS,CC212,4.0
0cf90f28-ecb1-446d-abfe-d29fdaa9fe83,da677bc2-434c-48b8-be7d-faf15f822feb,SEM3,BC,48.7,2022-2023 I,SnS,CC212,4.0
07cd0ab0-690f-4656-8cbe-0f2fa37ac888,154bafcb-cb50-4982-91fc-dc2e407ef493,SEM3,C,38.9,2022-2023 I,SnS,CC212,4.0
ae969aba-ec4e-4993-8716-d505ea062f7a,1b1e8fdc-511d-493c-a762-bd1ed0b95ae4,SEM3,C,40.8,2022-2023 I,SnS,CC212,4.0
d763c45d-663c-42f3-8b87-664b8ae0ade0,abc7d44b-df5d-46de-99c8-5b0e9068aaf2,SEM3,C,40.8,2022-2023 I,SnS,CC212,4.0
4d7fc527-9ce4-4b49-a639-a439f38837da,658a9048-426d-4562-b12e-b570b0ba1f8e,SEM3,B,55.8,2022-2023 I,SnS,CC212,4.0
f94a405b-e707-4895-aa7a-db8520641e6c,6162b5df-3263-432e-a4cb-9bd4bce2ed04,SEM3,C,39.8,2022-2023 I,SnS,CC212,4.0
7d724c9b-429e-4c5e-93e8-51afbb127d20,7be59c67-a77e-4b4f-8c2c-73281833ed82,SEM3,B,52.3,2022-2023 I,SnS,CC212,4.0
8e2b2c72-493d-40d3-ac0f-e2bf633f6975,fa96bf0e-e199-4f0e-88fb-14aa1cbe8b33,SEM3,B,53.8,2022-2023 I,SnS,CC212,4.0
ca427c9d-3c67-4be5-86e8-b222b51b12a7,918009a5-2f6e-4395-a2ec-132768cc9ef0,SEM3,BC,44.8,2022-2023 I,SnS,CC212,4.0
e8fb84f9-4579-41a6-b844-4bf5622d8eaf,0eae48f8-c68d-406c-896f-9b3d795d42ac,SEM3,BC,48.8,2022-2023 I,SnS,CC212,4.0
95749fd7-e648-44f0-b730-a9bcd21135a6,7bd7141e-cf60-43a4-b5b6-9223b30d9baa,SEM3,A,70.0,2022-2023 I,SnS,CC212,4.0
050a6fec-f73d-4827-8f28-26ba16815b50,a442ac97-5422-478f-889e-d94f38ea8b4b,SEM3,A,72.2,2022-2023 I,SnS,CC212,4.0
b6c45096-b3d9-42aa-b8db-58258fc06908,f8de89c5-c308-493f-9090-b5885fab9b9b,SEM3,C,41.1,2022-2023 I,SnS,CC212,4.0
a7cbf445-0311-44e9-946d-220941952114,0458fed3-592c-40a8-99ed-f7f0e0ab6896,SEM3,B,50.5,2022-2023 I,COA,CC211,3.0
0062e4ed-83d2-44e6-9cc5-e0bf29cc4d27,724ab31c-2049-46c8-8a63-4d2376887e80,SEM3,BC,48.0,2022-2023 I,COA,CC211,3.0
d15cc1ee-69d1-49b0-b869-2fcbbad7a058,6bdbf25d-a926-400b-8acd-0f339b9adb41,SEM3,BC,49.4,2022-2023 I,COA,CC211,3.0
084e29e7-fc2a-449c-92da-444dee92ec9f,204fc3b1-2ad6-4ec3-a090-a05fb6710dc6,SEM3,A,74.7,2022-2023 I,COA,CC211,3.0
a45e4770-942f-436e-8729-2b953bea3931,aa46c8ec-8190-4ab9-b4d1-5d7f95f0549d,SEM3,AB,62.9,2022-2023 I,COA,CC211,3.0
19c6d4e7-7500-4462-abe4-9daf4c9f0729,756df539-ff70-48de-aa51-53d24f023f26,SEM3,A,70.9,2022-2023 I,COA,CC211,3.0
83a1cfd6-f563-4afb-af33-84f10f4d3b59,a8c38b79-7734-48ad-9299-78fdd082ea0b,SEM3,A,78.1,2022-2023 I,COA,CC211,3.0
2013acbf-1877-4644-947d-7090c3a6248a,4687636d-0d2f-4a78-a558-8b843f00ab94,SEM3,BC,47.1,2022-2023 I,COA,CC211,3.0
439f6d4e-8efa-40a4-b890-56229637a1bf,6173d8eb-8356-4485-aa55-f937381344c8,SEM3,B,50.6,2022-2023 I,COA,CC211,3.0
975adb50-f03f-4d01-b74e-004c4dc92dd8,1ee6ece2-920d-4dee-b09d-a8cdf4b7c366,SEM3,B,53.8,2022-2023 I,COA,CC211,3.0
29515cae-9820-4b21-9dc7-545ca7c9bf7c,1b7f8705-b8a8-4c7f-91ee-c7320606548f,SEM3,AB,67.6,2022-2023 I,COA,CC211,3.0
428ca813-9f3d-44ee-b665-9d782d4a044d,3bd729df-3625-461e-b95d-b57e59abcb2b,SEM3,B,52.0,2022-2023 I,COA,CC211,3.0
5e272262-0464-48a5-bcc8-423c8e36dbd9,a68783c8-2ef4-4690-9558-e2aec4060e8c,SEM3,AB,62.3,2022-2023 I,COA,CC211,3.0
5cd3d4e3-87c8-43be-838e-81813400f67c,d833559d-f743-49ee-9107-47b081275e01,SEM3,AB,69.6,2022-2023 I,COA,CC211,3.0
8271d94d-1daa-46aa-b90a-3e6d3a5b4aaa,31d6b87d-60f0-42bc-abe5-658be39eb8f9,SEM3,AB,69.5,2022-2023 I,COA,CC211,3.0
d25131cf-2c9f-4a23-835c-4bdf3d010ddd,1456fb9c-c174-4e14-8752-6a890124f30f,SEM3,AB,59.5,2022-2023 I,COA,CC211,3.0
f9548375-a5ad-4d68-b148-f7f3fedb5893,b14f34da-16e2-4862-b097-398318357cb4,SEM3,BC,42.2,2022-2023 I,COA,CC211,3.0
c64a7f22-0c0b-4950-aabb-4b3f16639c26,d5a02e37-87bb-4e69-bc21-94207955daa6,SEM3,D,31.5,2022-2023 I,COA,CC211,3.0
45935edd-f144-4bdc-9653-dee4b0521387,b834b38f-509e-4039-81f0-51d3386b3fe2,SEM3,AB,69.0,2022-2023 I,COA,CC211,3.0
75bad011-08e6-41b7-a2b5-46248efdb41f,5637a7c5-88cc-4a68-a02a-090b2ab23392,SEM3,AB,59.6,2022-2023 I,COA,CC211,3.0
b1e68940-3fd0-40fd-a3a1-8b5ac14ba2a8,d761d2f0-953c-4c97-9c32-1f3fd5a25bdf,SEM3,C,40.1,2022-2023 I,COA,CC211,3.0
6770debc-2d81-4524-8433-acb9444f4562,8deca1c4-463e-434f-adcd-c754d661a634,SEM3,BC,46.2,2022-2023 I,COA,CC211,3.0
2af32ee0-e151-4739-a86b-d9ad060847fc,4c0c103e-f9ae-4691-acae-dd5f35e90456,SEM3,BC,47.0,2022-2023 I,COA,CC211,3.0
f8a36bf4-3db5-4294-915d-91d002f20c54,302cbb11-8577-474a-8019-4630365fe283,SEM3,F,29.8,2022-2023 I,COA,CC211,3.0
7af13875-9255-49b4-95f0-e4b7f0abed33,2503425f-21a4-40f3-8040-5bab2b8215c0,SEM3,B,56.8,2022-2023 I,COA,CC211,3.0
230c0045-6481-4490-8f83-326768c27c21,14dfd7a2-c95f-468e-a6b2-f1c7e9f683bb,SEM3,BC,42.2,2022-2023 I,COA,CC211,3.0
8e84c028-caa0-409f-9eca-49c935f88c80,1d42aa6d-f187-42ee-904c-cff97cdbbacf,SEM3,BC,49.1,2022-2023 I,COA,CC211,3.0
a0b17182-6490-41ec-9cbc-91dd92b963dc,6db42a56-9803-4f56-aba2-7b6830d30029,SEM3,AB,63.6,2022-2023 I,COA,CC211,3.0
54d7dc5a-ef2d-45a5-bbf9-f326e2cd74c2,21f4ec02-f126-4a42-9d64-bc9c56428bf3,SEM3,B,51.9,2022-2023 I,COA,CC211,3.0
544abdf6-ab5d-4ed8-8969-202641acd9f5,81bb3e7d-e8af-485f-b300-3dd736fdc811,SEM3,AB,60.9,2022-2023 I,COA,CC211,3.0
a0b7a4e2-ff26-4acd-b704-621519ec619f,c1c261cf-8107-4d53-81c7-f75849c3b3e7,SEM3,AB,59.2,2022-2023 I,COA,CC211,3.0
2f9446c3-41ea-4c58-9524-0dcdc5eeb6d2,0e426119-d14e-4dac-bf52-a2f05225ad40,SEM3,B,53.7,2022-2023 I,COA,CC211,3.0
8081a62f-7913-422a-8ff3-8ab8f3587c0b,891fca9b-cc76-47ef-8165-61614e4eda7d,SEM3,B,53.9,2022-2023 I,COA,CC211,3.0
c28c73b4-de9a-4999-8f8e-89ca4e92ea90,3d9d89ad-92da-42e7-b3d9-861358a74f55,SEM3,A,79.3,2022-2023 I,COA,CC211,3.0
46670551-772b-475a-80a7-ba80494238e6,d3adc56a-f92e-4252-a76b-a4b0ba1d0d14,SEM3,B,50.9,2022-2023 I,COA,CC211,3.0
be4842c6-bf42-4aeb-9e8c-118bba7852ed,ab674e57-529a-422f-8620-ee10de794dce,SEM3,A,76.0,2022-2023 I,COA,CC211,3.0
5d5d3373-e086-4637-b296-a7a8ed54d65e,b4b1556d-08cd-443c-b77e-5b9c66b279ae,SEM3,C,40.5,2022-2023 I,COA,CC211,3.0
b7a17131-773f-485e-8d16-0b6e3a180752,e59899de-466a-4f20-9c31-ed4dd643af53,SEM3,AB,63.5,2022-2023 I,COA,CC211,3.0
ecf49509-4d67-48a2-a414-73a4aca03def,da575e9e-efc7-439e-ad0b-9b5cbfe59ea0,SEM3,B,55.6,2022-2023 I,COA,CC211,3.0
43bd1ca4-d674-4cf0-8484-b9eecf4a31af,24718b8d-92a5-468a-bcc5-1ac546f0957d,SEM3,BC,43.0,2022-2023 I,COA,CC211,3.0
591df769-6e95-4e51-b3b7-5da824868981,6607d16d-9ac1-4ea3-8a18-662718983de4,SEM3,F,16.2,2022-2023 I,COA,CC211,3.0
10c8cabb-51ea-4e86-b820-de6b2f90c139,3d9354e0-5c93-40cb-8427-8c8606e9d9ce,SEM3,A,75.6,2022-2023 I,COA,CC211,3.0
bb44846e-47c9-4054-a790-0c5ba61a13d1,f798bf2d-3b81-49d3-8df3-5d6f831afa81,SEM3,D,37.1,2022-2023 I,COA,CC211,3.0
b7d01f5b-aafd-47b5-91bc-61c0c72e08ad,ae723d2d-efde-4aeb-8261-1fa1c169b614,SEM3,C,39.8,2022-2023 I,COA,CC211,3.0
0be265c0-587c-4acd-9604-e543d6e55bd0,ad8fcc07-1e24-4626-8a32-2df889c603d6,SEM3,B,55.1,2022-2023 I,COA,CC211,3.0
96692dd9-27a8-4d32-88c5-9b3bb9dad011,3f4bdb64-9d81-4c3d-8d89-be226628e16d,SEM3,B,54.0,2022-2023 I,COA,CC211,3.0
f344ed80-1332-4d62-add9-236bb2fea0e0,6218373c-778b-4046-8940-21242c718fec,SEM3,B,57.2,2022-2023 I,COA,CC211,3.0
f43a12d8-9e67-45ae-b89b-d6c956486edb,5a716c1e-ff92-4507-b5ff-5665cbb0932c,SEM3,BC,49.7,2022-2023 I,COA,CC211,3.0
5c01c352-3e2a-43e1-a1c9-85631e12db0f,cada6932-e8be-4303-9307-51e33805cac3,SEM3,D,32.3,2022-2023 I,COA,CC211,3.0
f6fdecdf-b1cd-4c38-935f-c5724ab8f611,bef5d320-b658-4f28-a277-aedd92290ba8,SEM3,AB,65.4,2022-2023 I,COA,CC211,3.0
9694b01e-f4eb-49e7-9119-1e050cfcc577,3f0a2c8c-b9b8-41c8-aade-fd6867a47840,SEM3,C,40.6,2022-2023 I,COA,CC211,3.0
